Source,1,2,3,4,5,6
269945282,3241163788,3241163787,3241163789,3241163786,,
269945283,1201796549,1201796558,1205616813,,,
269945284,1050815895,3248908100,,,,
269945287,1029563915,1029563918,,,,
269945288,3248952984,1061262219,,,,
269945298,1071516683,3717282026,,,,
269945653,3405250245,1431937500,,,,
269946053,1626493874,1626493865,,,,
269974287,885762661,885762685,885762674,269349105,,
269974326,869447193,,,,,
269975778,5928657685,1426104955,,,,
269975790,1686098748,391318389,,,,
269975806,667489527,,,,,
269975817,874791907,,,,,
269976405,1695059071,,,,,
269977890,973725264,3894188440,,,,
269977907,867550299,874571963,1749819202,,,
269977915,267995339,4060306641,4060306642,,,
269977926,269977927,862374249,,,,
269977927,269977926,4689951128,,,,
269977929,1061262116,1061262259,,,,
269979912,3071399552,3009461515,,,,
269979914,3984639228,3009461516,3009461515,,,
269979915,1061262228,1204234833,1204234827,,,
269979919,1061262224,2259792244,1061262086,,,
269979920,1144313091,2277730280,,,,
269979933,862224670,2259792261,,,,
269979934,1050815835,269979933,,,,
269979939,2259792236,862224674,,,,
269979941,1049849524,7072516216,,,,
269979942,2259792210,1061262183,,,,
269979983,1051656956,1479092466,,,,
269979984,1049849610,,,,,
269979985,1049849375,7072516206,,,,
269979986,1200104113,1601124839,,,,
269979987,1613234353,1061262155,,,,
269979989,1624819638,1061262196,,,,
269979990,3405250258,3405250259,3248952982,,,
269979991,7072516203,2701052342,,,,
269979993,1125190772,,,,,
269979995,1144312909,6725648925,6725648926,,,
269979996,4185290201,4185290202,,,,
269979998,7072516420,7072516429,7072496968,,,
269981513,2764245314,,,,,
269981515,1569484988,,,,,
269981517,956226477,,,,,
269981527,7072517047,3769353431,3285036236,,,
269986056,3531464584,,,,,
269986058,368178464,,,,,
269986059,269986060,,,,,
269986060,269986061,,,,,
269986061,877777577,,,,,
269986313,937223731,,,,,
269986314,1313016137,,,,,
269986316,269986314,,,,,
269986319,2943826422,,,,,
269986322,877047078,,,,,
269986323,877047040,,,,,
269986324,877047006,,,,,
269986325,2943820826,,,,,
269986330,269986331,,,,,
269986331,269986332,,,,,
269986332,2923953886,,,,,
269986333,937242859,,,,,
269986334,269986336,,,,,
269986336,269986337,,,,,
269986337,937242841,,,,,
269986338,937242862,,,,,
269986339,4292818108,,,,,
269986342,1725666455,,,,,
269994092,2325619051,,,,,
270054059,270054060,,,,,
270054060,2944174115,,,,,
270054061,269894011,,,,,
270055578,270191415,,,,,
270055579,618822737,,,,,
270055580,3246845989,,,,,
270055581,2729632731,,,,,
270055583,967690082,,,,,
270055587,270055590,,,,,
270055590,3082869670,,,,,
270055591,882180012,2362753545,,,,
270055596,6622590702,,,,,
270055599,6622590704,,,,,
270055600,5161689493,,,,,
270055602,988738244,891460553,,,,
270055607,1661972821,,,,,
270055608,1191146450,,,,,
270055609,1959928744,,,,,
270056923,5480541505,,,,,
270056925,3199576336,,,,,
270057392,1137362005,,,,,
270057393,3489042414,,,,,
270057396,2923932764,,,,,
270057397,764851870,,,,,
270057398,2943861016,,,,,
270191414,75715538,,,,,
270191415,160583735,,,,,
270191548,270191551,,,,,
270191551,903972869,,,,,
270233379,1686105801,,,,,
270245401,6757627042,,,,,
270245406,6757627031,,,,,
270245416,3649265769,,,,,
270356262,7072516828,393757661,1569485261,,,
270356263,4142274668,1190069404,862163782,1577730921,,
270361806,1457581755,5454613211,,,,
270361807,916862189,916862214,,,,
270361809,916862214,5228764768,,,,
270361811,1643210166,1622173310,,,,
270361821,3587952983,,,,,
270361822,270361821,,,,,
270361824,1070290671,,,,,
270361825,3587952945,,,,,
270361854,3806779492,1204234789,5228764747,,,
270361858,3083146612,4185279363,,,,
270362886,280240536,290141436,,,,
270362905,1447393666,,,,,
270362907,1050815775,762981185,,,,
270362909,269979995,1476498409,,,,
270362911,1477499333,274058544,,,,
270555703,1570620102,,,,,
270555704,767281538,,,,,
270556622,2944506741,,,,,
270557368,965550475,1690516123,,,,
270624465,6498807825,2120490383,1570863883,,,
270624497,1434709973,2120490394,1049878439,1049878437,,
270624498,2120490371,5409925859,,,,
270624499,5574799894,2120490371,,,,
270624500,5574800025,5574799900,,,,
270624501,5574799909,5574800025,,,,
270624502,5574800026,5574799909,,,,
270624503,5574799948,5574799945,,,,
270624679,3426830236,3481843864,,,,
270884883,269297649,269303341,,,,
270886717,3249162173,899432049,899432053,899443571,,
271401505,3143042414,5285621727,5285621728,,,
271650030,4411027448,1569485048,,,,
271650032,3127084950,805002769,3127084949,7072496936,,
271650034,7072516620,3769353430,7072516604,,,
271650035,7072516480,764851874,3769353416,,,
271937514,928997968,,,,,
271938059,281820566,,,,,
272101327,798442140,,,,,
272101331,1007847848,,,,,
272101406,75688793,,,,,
272101417,1628186309,,,,,
272101425,1130857521,,,,,
272101426,548200864,,,,,
272101428,1130857689,,,,,
272101429,1130857436,,,,,
272101431,272101433,,,,,
272101433,1130857249,,,,,
272101436,1130857430,,,,,
272101437,1628186308,,,,,
272101438,272101439,,,,,
272101439,1130857731,,,,,
272101440,1130857142,,,,,
272101441,1130857481,,,,,
272101443,1130857476,,,,,
272101448,765038275,,,,,
272101453,272101455,,,,,
272101455,272101456,,,,,
272101456,4398639568,,,,,
272101458,798705044,,,,,
272101462,272101463,,,,,
272101463,272101465,,,,,
272101465,75688803,,,,,
272210067,1886268370,5239984962,,,,
272210168,272210171,2018110075,,,,
272210171,2284935377,,,,,
272238708,863470437,805002773,,,,
272238711,2769349903,869461558,864150642,,,
272238715,272238717,272238711,3194921970,,,
272238717,3110789490,272238715,,,,
272238723,272238727,3110789493,,,,
272238727,997407964,272238723,,,,
272238735,4079981537,272238737,,,,
272238737,272238735,1713309203,,,,
272238739,1713309203,272238741,,,,
272238741,272238739,272238744,,,,
272238744,272238741,272238745,,,,
272238745,272238744,764851862,885842086,,,
272238748,874514235,764851862,,,,
272238749,7072517198,7074419811,867506799,,,
274052202,4185335890,268642308,,,,
274052203,1200104136,7072516202,,,,
274052704,7072516417,7072496971,6725692616,,,
274058532,1603797390,1603797402,,,,
274058539,1480249838,,,,,
274058542,270362909,6725648924,,,,
274058544,274052202,5221601265,,,,
274058547,1620050264,1620050276,,,,
274058556,1623990305,3405250249,,,,
274058565,3248952977,3248952976,3248952978,,,
274058575,1779786397,1205616858,,,,
274060509,885783204,3460433827,3460433826,,,
274060510,7158487430,1065455254,1065455308,,,
274063401,1842090610,272238708,,,,
274063404,3129914103,266385729,805002769,,,
274063417,1125190913,,,,,
274063431,274063432,,,,,
274063432,1569485094,,,,,
274063434,1042385518,,,,,
274063435,274063436,,,,,
274063436,274063437,,,,,
274063437,2764245341,5385231165,,,,
274063438,274063439,,,,,
274063439,1569484989,,,,,
274065439,3649265783,1570846397,,,,
274065448,3649265772,,,,,
274065465,280228639,,,,,
274068424,3734872102,1431937491,,,,
274068427,274068428,,,,,
274068428,828009187,,,,,
274087370,874543166,7158487283,,,,
274087374,3173327087,3173327134,,,,
274087376,805002808,863470424,938230657,,,
274087378,3127084532,3127084557,,,,
274087380,3279633691,1213889600,1840653621,874791946,,
274087454,1574620867,3194921871,618341195,,,
274257333,3506857367,,,,,
274257343,3894188439,7072517295,213716987,,,
274257344,1427661653,,,,,
274307217,1049849359,,,,,
274307219,820399362,,,,,
274315136,916190636,,,,,
274315144,1725686570,,,,,
274315152,274315160,269001373,587645142,,,
274315160,1749820185,274315152,867536454,,,
274315170,267995335,6565182476,,,,
274315173,1725686624,,,,,
274315176,1725686626,,,,,
274315178,4136121565,,,,,
274998563,906563288,1458678387,,,,
274998565,1076794939,667942036,,,,
275000856,667504762,,,,,
275006018,1702066379,1702066396,1702066388,1702066385,,
275006019,1114882568,,,,,
275006031,2950582242,6027671273,,,,
275006033,2950582254,1097315745,,,,
275006034,1097314621,1458532067,,,,
275006035,1097316454,1097314621,,,,
275006036,1462961678,1458532170,,,,
275006038,583995814,1462961678,,,,
275006039,2397426141,987593657,,,,
275006051,2291344974,160583711,2417813077,,,
275006052,932360091,932360087,,,,
275006053,3924413296,3924413216,,,,
275006056,934011576,934011675,,,,
275006057,3230289945,820769411,3924414072,,,
275006063,820769413,932265156,,,,
275006066,928135223,820769413,,,,
275006068,1444857980,820769417,,,,
275006071,4471340442,1746017743,4471340438,1503996924,,
275006094,995047042,,,,,
275028897,275028901,,,,,
275028898,275028900,1804396007,,,,
275028900,275028901,1229111171,275028898,,,
275028901,275028900,1050815745,,,,
275028902,2277745428,1050815799,278645182,,,
275028903,3729912790,275028904,1229111171,1229111173,,
275028904,275028903,1467399791,3219439569,,,
275028905,3086812250,1002210948,1215751724,,,
275028916,7072516703,269578100,1583539989,,,
275028919,7072516691,7076473140,7072516684,7076473139,,
275028921,3769353429,3729914750,2803109855,7072516684,,
275028922,3769353428,7072516680,3769353427,,,
275680793,1419587275,5348704484,,,,
275680795,1419587272,1419587275,,,,
275680796,1574243721,1419587272,,,,
275680802,1084595432,1084595966,,,,
275680803,5267606298,1084596073,,,,
275680805,5267606298,2944184340,,,,
275680828,2017165897,5348704478,2017165886,,,
275680870,3894188858,893508137,,,,
275747805,769075201,,,,,
276019757,2151441692,,,,,
276019759,1574430593,,,,,
276019765,2151441671,,,,,
276019768,934648861,,,,,
276130077,899485886,1307225982,,,,
276130080,573966737,5635682936,,,,
276130082,600865348,,,,,
276130085,1048629788,276130088,281022402,,,
276130088,276130085,276130091,,,,
276130091,276130088,276130093,,,,
276130093,276130091,276130095,,,,
276130095,276130093,2454067930,281217581,,,
276130098,1048629737,5369020726,,,,
276130117,6556191473,2340999736,,,,
276130127,3399020542,,,,,
276130974,1065476722,,,,,
276326328,276328968,280240529,268324666,,,
276328968,1061262139,1627069428,,,,
276355033,1065149046,1017183738,5265537764,,,
276355034,298787846,276650488,,,,
276355035,280228472,276355036,,,,
276355036,6725635049,276355035,1509466462,,,
276355227,1204234812,5228764749,,,,
276355228,2612891997,1447393261,,,,
276355230,1507075181,1447393459,,,,
276355231,1507075234,1507075259,,,,
276355232,4674930966,1508151933,,,,
276356480,1070290670,1204234847,,,,
276356481,1070290664,,,,,
276356482,2616920533,,,,,
276356483,3818354848,,,,,
276356536,3818354854,,,,,
276356537,3818354849,,,,,
276356538,5228764751,,,,,
276356539,2616920511,,,,,
276356547,1070290665,,,,,
276358819,3818349818,,,,,
276359705,269890152,266027560,,,,
276359706,1804396011,1804396010,1229111176,,,
276359828,6075962386,1459710958,2277745442,,,
276500064,3399020541,,,,,
276500065,3399020540,,,,,
276650488,276355034,2278116275,,,,
276650492,2922441414,298787848,,,,
276652871,276681329,280228631,,,,
276652873,2067122247,,,,,
276652874,2067122251,,,,,
276652876,276653161,1204234920,1204234844,,,
276653161,1447393208,,,,,
276654181,1065149046,1779786397,,,,
276678236,283073376,2259792204,,,,
276678237,276678239,,,,,
276678239,3258793768,,,,,
276678240,1562495478,,,,,
276681329,1200104128,290141435,,,,
276681411,276681412,1204234844,280228472,,,
276681412,280228430,276681411,,,,
276682871,1061262136,5690959817,,,,
276682923,1050815870,1229111170,,,,
276683019,3091651485,3091651462,3091651473,,,
276683020,3241163770,3241163771,,,,
276684371,2340999798,899678312,,,,
276684764,276684765,,,,,
276684765,1016491942,,,,,
276684772,1016492246,276684773,,,,
276684773,1016492153,,,,,
276687416,1570620073,,,,,
276687417,278537147,,,,,
276687418,276688262,,,,,
276687421,1061262194,,,,,
276687422,1016491989,876726042,,,,
276688262,2017142940,,,,,
276691750,2259792217,862224656,,,,
276691910,5115249085,276500064,,,,
276692082,2259792206,2259792208,,,,
276692083,2259792205,862224683,,,,
276692395,1570620051,,,,,
276782098,281146463,4185279359,,,,
276782099,1508151944,,,,,
276782100,276782102,,,,,
276782102,276782103,,,,,
276782103,910559431,,,,,
276782106,910559434,,,,,
276782450,1447393261,3887914226,,,,
276783639,5767656640,,,,,
276787887,75695662,1049849335,,,,
276793357,6725692613,2259863677,,,,
276794175,4756860868,4185279366,,,,
276794623,276355227,4185279358,,,,
276794838,276794623,281146463,283166672,,,
276796564,1109148952,2259792250,2259761322,,,
276796565,2004276257,1125190910,,,,
276856130,1114847274,,,,,
276856131,2530927086,,,,,
276856132,2530927090,,,,,
276856307,1114847308,,,,,
276856450,1048688963,,,,,
276857335,1091339611,,,,,
276857336,276857335,1091936566,81312464,,,
276857784,6925207451,6925207447,,,,
276857786,3098152909,1048688975,,,,
276857788,2528107833,,,,,
276857789,1048688821,5689632223,,,,
276857790,2530927073,,,,,
276857793,1114847304,,,,,
276857794,4245918758,,,,,
276858025,2530927082,,,,,
276858388,81312149,,,,,
276858696,828573948,1497504600,,,,
276861838,2530927097,,,,,
276861841,828573980,876676976,,,,
276863310,7309795521,,,,,
276863311,276863312,367578676,,,,
276863312,276863313,367578721,,,,
276863313,7309795522,,,,,
276863314,7309795523,368381675,,,,
276863315,2551208667,276863316,,,,
276863316,7309795540,862929058,,,,
276863317,7309795679,7309794582,,,,
276863318,276863319,,,,,
276863319,276863310,368382477,,,,
276863816,7309795536,7309794575,,,,
276863977,7309794581,7309794542,,,,
276863979,1236363046,880519597,,,,
276864004,1236363046,5967532857,,,,
276864005,276864004,,,,,
276864006,1276891078,,,,,
276864007,276864006,1455696274,5383016316,5967532855,,
276866495,7072516460,3769353412,3769353413,,,
276909069,1094257837,5966798696,,,,
276909097,276909101,411750746,,,,
276909101,276909105,,,,,
276909105,276909107,,,,,
276909107,1462977477,,,,,
276909174,276909176,909647612,,,,
276909176,5720716519,276909174,,,,
276911219,570202903,,,,,
276911221,3894188863,,,,,
276911229,1097316404,570202917,,,,
276911232,570202919,,,,,
276911236,1444857934,570202924,,,,
276911243,570202928,,,,,
276911244,1097316305,1097316020,,,,
276911245,912721494,1108246671,5670852850,,,
276911248,1108246957,1108246655,,,,
276911249,3065271915,3742472621,,,,
276911251,3742473233,1845673329,,,,
276964484,1087884939,,,,,
276964507,4465535879,763647380,,,,
276964577,953502823,,,,,
276964578,2127806249,1087885356,1087885113,,,
276964579,763647379,,,,,
276964580,1087885315,413401072,,,,
276964622,3173219728,1112872545,,,,
276964658,1112872243,2209939799,2209939798,,,
276964686,1462851268,1462851237,1462851258,1087885407,,
276964728,1833425794,1833425778,,,,
276964729,1832494752,,,,,
276964961,276964963,5665005767,,,,
276964963,1112872485,,,,,
276964964,1832349945,,,,,
276964965,1112872255,1112872440,,,,
276964966,1112872346,,,,,
276964968,1571049769,,,,,
276965205,1833425741,1087885181,,,,
276967068,893629141,,,,,
276967989,276969341,,,,,
276969336,820440531,,,,,
276969337,1574430991,820440521,,,,
276969338,820440500,,,,,
276969339,269976405,820440529,,,,
276969341,820440524,,,,,
276969343,975889358,820440527,,,,
276969344,3913367535,,,,,
276969345,276019757,3913367537,,,,
276970008,4108671913,,,,,
276970010,5706095216,,,,,
276970029,276970030,,,,,
276970030,5719807162,907878146,,,,
276970031,276970032,,,,,
276970032,276970431,907878143,,,,
276970033,276970034,,,,,
276970034,276970010,907878114,,,,
276970270,4108830169,,,,,
276970431,2282571636,,,,,
276970581,2271909068,1038805605,,,,
276970583,893629199,276970584,1121727662,,,
276970584,1930125795,1121727668,276970583,,,
276970585,1833402118,2247185972,,,,
276970696,668840678,1054514342,1678248035,,,
276970697,3339968217,5657638412,,,,
276970820,1217172421,,,,,
276971069,3825541172,3825541170,,,,
276971070,2234671525,1825900412,,,,
276971071,1678248034,2271909069,,,,
276977834,276978368,,,,,
276977836,4108830292,,,,,
276977837,1472094422,,,,,
276978368,1574431082,,,,,
276978369,1832434609,3923253112,,,,
276978370,1005734909,,,,,
276979649,2419390579,,,,,
276979652,987966058,,,,,
276979655,5726866728,,,,,
276979658,943874244,,,,,
276980084,1136496928,,,,,
276980172,1136496613,,,,,
276981150,2275643905,5720190495,,,,
276981151,906563473,276981152,2275643898,,,
276981152,2275643884,906563549,276981151,,,
276984505,281811519,,,,,
276984506,1226441248,,,,,
276985001,3771655977,,,,,
276985419,907704464,,,,,
276985549,953112775,,,,,
276985551,953113457,,,,,
276985552,1004387923,,,,,
276985554,907704468,,,,,
276985555,907015632,,,,,
276985891,2962568985,1226441318,,,,
276992172,2419390555,4108830300,2419390551,,,
276992175,928301337,1121494658,764851882,,,
276992564,1832349856,1832349844,413369750,1832349884,,
276992565,1832349885,1832349856,,,,
276992566,413398665,1832349885,,,,
276992598,2234821725,2234821730,413398665,,,
276992599,1513939192,1832398691,,,,
276992600,3717249611,1832349940,,,,
276992645,1829741847,1829741846,413369713,413369712,,
276992646,1417668156,2254322263,2254322262,,,
276994877,1112872638,1832349697,285341167,,,
276994878,953502846,,,,,
276994879,4604936577,2282106568,,,,
276995128,2283508722,2283508719,413395266,,,
276996554,1594734333,1594734331,,,,
276996555,1832349589,413401062,413401056,,,
276996556,3855381489,,,,,
276996557,2588727003,2554101505,,,,
276996625,991716870,991716671,,,,
276996630,991716246,,,,,
276996631,415298451,,,,,
278536909,1551719075,,,,,
